Respondent ID,Collector ID,Start Date,End Date,IP Address,Email Address,First Name,Last Name,Custom Data 1,"By clicking ""Yes"" you are indicating that you consent to participate in this study and that your responses may be put in an anonymous form and kept for further use after the completion of the study. Please print a copy of this consent form for your own records.Do you consent to having your responses included in this research project?",What is your age?,What is your gender?,Are you a member of an ethnic minority?,Is English your first spoken language?,,What is your employment status?,,,,Which of the following apply to you? Select all that apply.,,,,,,,,,Do you consider yourself to have a disability?,"If you answered YES to the previous question, and you are comfortable doing so, please indicate the nature of your disability.",,,,,,,,,At which TWU campus are you teaching this semester (Spring 2018)?,,In which subject area(s) do you usually teach? (Select any that apply),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,What kind of teaching do you do? Select any that apply.,,,,,,,For how many years have you been teaching?,Which of the following activities have you done in relation to your teaching or research in the past year? Select all that apply.,,,,,,,,,,,,,How important are the following features of textbooks?,,,,,,,What are other features of textbooks that you like?,What are features of textbooks that you dislike?,"How much money should students in your classes expect to spend on new required textbooks, lab manuals and online study materials this term?",,,,,Are you aware of the BCcampus offers free textbooks through the Open Textbook Repository?See open.bccampus.ca,"If you are aware of the BCcampus Open Textbooks, how did you become aware of them?",Are you aware that the BCcampus Open Textbooks are available through the TWU Library?,Have you used BCcampus Open Textbooks as required materials in one or more of your courses?,"If you have not used a BCcampus open textbook, which of the following reasons contributed to this decision. Select all that apply.",,,,,,,"In what ways, if any, have you used or created Open Educational Resources (OER)?",,,,,,,,,,"Which, if any, of the following types of open educational resources have you used for teaching?",,,,,,,,,,,,,,,,,For which of the following purposes have you used open educational resources in the context of your teaching?Select all that apply.,,,,,,,,,,,,,,,,,,,"Which challenges, if any, do you most often face in using open educational resources?",,,,,,,,,,,,,,,,,,"Based on your experiences as a teacher, how would you rate the quality of OER or open textbooks when compared with traditional, proprietary materials? If you have not used OER, please make a prediction on the quality.","To what extent do you agree with the following statements about the impact on your teaching practice of your using open educational resources? If you have not used OER, please make a prediction on the effects of using OER.",,,,,,,,,,,"Based on your experience as a teacher, to what extent do you agree with the following statements? If you have not used OER, please make a prediction.",,,,,,,,,,,,
110000962488,270042610,05/01/2018 01:37:41 PM,05/01/2018 01:38:17 PM,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110000746242,270042610,04/07/2018 12:00:32 PM,04/07/2018 12:15:19 PM,,,,,,Yes,,Prefer not to say,,,,,Full-time Tenure-track Faculty,,,,,,,,,,,These questions make it too easy to identify respondents,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Full-time face-to-face teaching,,,,,,,11 to 15 years,Used Twitter or other social networking to share information about your teaching or research,,Presented your work at research events (e.g conferences),,,,,Shared resources in response to requests via mailing lists or email,,,"Linked online content when writing reports, papers, etc.",Published a paper in an academic journal,,Of average importance,Of average importance,Of little importance,Of little importance,Of little importance,Of little importance,Very important,"Not a single item above has anything to do with actually choosing textbooks. Textbooks should be selected based on content, analysis, prestige, and other factors relating to their merit. ","Out of date, not considered the best for the field, try too hard to be relatable while failing to present a in-depth exploration of the material, poorly thought not, not written by top scholars in the field.",250,200,200,,,Yes,TWU,Yes,No,,Poor quality of open textbook,"Lack of additional instructor resources (such as image gallery, test bank, or instructor manual)",,,,No assurance of peer review. No information about updating content.,I have not used or created open educational resources.,,,,,,,,,,I have not used OER,,,,,,,,,,,,,,,,,I have not used OER,,,,,,,,,,,,,,,,,,,I have not used OER,,,,,,,,,,,,,,,,,,Significantly worse,Strongly disagree,Disagree,Strongly disagree,Disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,,Strongly disagree,I stay up to date on all of these issues as a matter of course. Using open materials rather than a textbook that has been written by a top scholar in my field and thoroughly vetted by peer review will not change that. ,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,They're still just textbooks.
110000743124,270042610,04/06/2018 04:21:13 PM,04/06/2018 04:24:46 PM,,,,,,Yes,55 to 64,Male,No,Yes,,"Full-time, Tenured Faculty",,,,,,,,,,,Dean,,No,,,,,,,,,,Langley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Social Science,,,,,,Full-time face-to-face teaching,,,,,,,16 to 20 years,Used Twitter or other social networking to share information about your teaching or research,,Presented your work at research events (e.g conferences),Presented your work at staff development events,,Used social bookmarking or similar to share links,,,Published books or study guides with a commercial publisher,,"Linked online content when writing reports, papers, etc.",Published a paper in an academic journal,,Of average importance,Of average importance,Of average importance,Of average importance,Of average importance,Of average importance,Of average importance,,,100,,,,,Yes,,No,No,,,"Lack of additional instructor resources (such as image gallery, test bank, or instructor manual)",,,,,I have not used or created open educational resources.,,,,,,,,,,,,,,Videos,Audio podcasts,Images,Infographics,,Lectures,Lesson plans,Tutorials,Quizzes,,Data sets,"Learning tools, instruments, or plugins",,I have not used OER,,,,,,,,,,,,,,,,,,,I have not used OER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110000720369,270042610,04/04/2018 10:16:27 AM,04/04/2018 10:32:09 AM,,,,,,Yes,55 to 64,Male,No,Yes,,,,"Part-time, Sessional, or Adjunct Faculty",,Teaching Faculty,,,,,,,,,No,,,,,,,,,,Langley,,,,,,,,"Economics, Business and Management",,,,,,,,,,,,,,,,,,,,,,,,,,,Full-time face-to-face teaching,,,Part-time distance/online teaching,Full-time blended (face-to-face and distance/online) teaching,,,More than 20 years,Used Twitter or other social networking to share information about your teaching or research,,,,Published podcasts or other audio/video online,,Deposited a resource into an open repository,,,Published research or teaching presentations publicly online,"Linked online content when writing reports, papers, etc.",Published a paper in an academic journal,,Very important,Of average importance,Of average importance,Of little importance,Not important at all,Of little importance,Of average importance,,"cost, size, excess content",$60,$40,,,,Yes,announcements at TWU,No,No,No textbook available for my discipline/course,,,,,,,,I have used OER.,I have adapted OER to fit my needs.,I have created OER for study or teaching.,,,,,,I have accumulated useful online resource links in an online document (in Moodle) for student supplemental learning.,,,,,Videos,,Images,Infographics,,,,,Quizzes,E-books,Data sets,,,,To prepare for my teaching,To get new ideas and inspiration,To supplement my existing lessons or coursework,,To give to learners as compulsory self-study materials,To give to learners as optional self-study materials,To provide e-learning materials to online learners,,To broaden the range of my teaching methods,To broaden the range of resources available to my learners,To make my teaching more culturally diverse or responsive,To enhance my professional development,To stay up-to-date in a subject or topic area,To learn about a new topic,To engage my students more fully in a topic area,To connect with teachers or learners who have similar interests (e.g. by reading comments the have posted about resources),,,,,,Finding suitable resources in my subject area,Finding resources of sufficiently high quality,Finding resources that are up-­to-­date,,,Not being skilled enough to edit resources to suit my own context,,,,,,Not having enough time/opportunities to experiment with using open educational resources in the classroom,,,"students viewing flipping the classroom as ""not teaching""",Slightly worse,Agree,Strongly agree,Agree,Agree,Neither agree nor disagree,Agree,Disagree,Disagree,Agree,Disagree,,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Agree,Neither agree nor disagree,Strongly agree,Strongly agree,Agree,Agree,Agree,Disagree,Disagree,
110000707858,270042610,04/03/2018 11:35:20 AM,04/03/2018 11:44:45 AM,,,,,,Yes,45 to 54,Female,No,Yes,,"Full-time, Tenured Faculty",,,,Teaching Faculty,Researcher,,,,,,,,No,,,,,,,,,,Langley,,,,,,,,,,,,,,Human Kinetics,,,,,,,,,,,,,,,,,,,,,Full-time face-to-face teaching,,,,,,,7 to 10 years,,,Presented your work at research events (e.g conferences),,,,,,,,,Published a paper in an academic journal,,Of average importance,Very important,Absolutely essential,Absolutely essential,Very important,Of little importance,Absolutely essential,Visually appealing so that it is easier to read,very large; small print,100,125,,,,No,did not know,No,No,,,,,,No awareness of Open Textbooks,,,,I have adapted OER to fit my needs.,,,,,,,,,,,,Videos,,Images,,,Lectures,,,Quizzes,,,,,,To prepare for my teaching,To get new ideas and inspiration,To supplement my existing lessons or coursework,As 'assets' (images or text extracts) within a classroom lesson,,,,,,To broaden the range of resources available to my learners,,,,,,,,,,,Knowing where to find resources,,,,Finding resources that are relevant to my local context,,,,,,,,,,,,Slightly better,Agree,Agree,Agree,Strongly agree,Disagree,Disagree,Agree,Agree,Strongly agree,Neither agree nor disagree,,Agree,Strongly agree,Agree,Neither agree nor disagree,Agree,Strongly agree,Agree,Strongly agree,Agree,Strongly agree,Agree,Neither agree nor disagree,
110000680291,270042610,03/28/2018 05:06:03 PM,03/28/2018 05:17:50 PM,,,,,,Yes,35 to 44,Male,No,Yes,,"Full-time, Tenured Faculty",,,,Teaching Faculty,Researcher,,,,,,,,No,,,,,,,,,,Langley,,,,,,,,,,,,,,,,,,,,,Mathematics,,,,,Physics,,,,,,,,,Full-time face-to-face teaching,,,,,,,7 to 10 years,Used Twitter or other social networking to share information about your teaching or research,,Presented your work at research events (e.g conferences),,,,Deposited a resource into an open repository,,,,,Published a paper in an academic journal,,Of average importance,Very important,Of little importance,Of little importance,Of little importance,Of little importance,Of little importance,Problem questions,"size (bulky), cost",,,,,,Yes,Can't remember,Yes,No,,,,Lack of support from colleagues/Department to change textbook,,,Large problem/question bank of sufficient difficulty level,,I have used OER.,,,,,,,,,,Open textbooks,,,,,,,,,,,,,,,,,To prepare for my teaching,To get new ideas and inspiration,To supplement my existing lessons or coursework,,,,,,,,,,,,,,,,,,,,Finding resources of sufficiently high quality,,,,,,Not having enough time to look for suitable resources,,,,Not having enough time/opportunities to experiment with using open educational resources in the classroom,,,,Slightly worse,Disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Strongly disagree,Disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,,Disagree,Agree,Agree,Neither agree nor disagree,Neither agree nor disagree,Agree,Agree,Agree,Agree,Agree,Agree,Neither agree nor disagree,
110000680025,270042610,03/28/2018 04:38:33 PM,03/28/2018 04:48:44 PM,,,,,,Yes,35 to 44,Male,No,Yes,,,,,Full time at CanIL,Teaching Faculty,,,,Department Chair,,,,,No,,,,,,,,,,Langley,,,,,,,,,,,,,,,,,,,Linguistics,,,,,,,,,,,,,,,,,Part-time face-to-face teaching,,,,,,7 to 10 years,,,,,,,,,,,"Linked online content when writing reports, papers, etc.",,,Very important,Very important,Of average importance,Of little importance,Very important,Of little importance,Of little importance,"Practice exercises, discussion questions",,$20,,,,,Yes,professional development session at TWU,Yes,No,No textbook available for my discipline/course,,,,,,,I have not used or created open educational resources.,,,,,,,,,,I have not used OER,,,,,,,,,,,,,,,,,I have not used OER,,,,,,,,,,,,,,,,,,,I have not used OER,,,,,,,,,,,,,,,,,,Comparable,Agree,Agree,Agree,Strongly agree,Agree,Strongly agree,Agree,Neither agree nor disagree,Agree,Neither agree nor disagree,,Neither agree nor disagree,Agree,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,Agree,
110000670645,270042610,03/27/2018 05:10:26 PM,03/27/2018 06:00:50 PM,,,,,,Yes,65 to 74,Male,No,Yes,,"Full-time, Tenured Faculty",,,,Teaching Faculty,Researcher,,,,Program Director,,,,No,,,,,,,,,,Langley,,,,,,,,,Education,,,,,,,,,,Linguistics,,,,,,,,,,,,,,,,,,,,,Part-time blended (face-to-face and distance/online) teaching,,More than 20 years,Used Twitter or other social networking to share information about your teaching or research,Maintained a professional blog or wiki,Presented your work at research events (e.g conferences),,Published podcasts or other audio/video online,Used social bookmarking or similar to share links,,Shared resources in response to requests via mailing lists or email,,Published research or teaching presentations publicly online,"Linked online content when writing reports, papers, etc.",Published a paper in an academic journal,,Of average importance,Very important,Very important,Absolutely essential,Of average importance,Very important,Of little importance,"One author, rather than an edited volume",cost and lack of up to date research references,$120~150,$150,,,,Yes,Had seen references to BCcampus in published articles,Yes,No,No textbook available for my discipline/course,,,,,,,,,,I have created OER for study or teaching.,,,,I have added comments to a repository regarding the quality of a resource,,,,Open textbooks,,,Videos,Audio podcasts,Images,Infographics,,Lectures,Lesson plans,,,,,"Learning tools, instruments, or plugins",,,,To get new ideas and inspiration,To supplement my existing lessons or coursework,As 'assets' (images or text extracts) within a classroom lesson,To give to learners as compulsory self-study materials,,To provide e-learning materials to online learners,,To broaden the range of my teaching methods,To broaden the range of resources available to my learners,,To enhance my professional development,,,To engage my students more fully in a topic area,,,,,,,Finding suitable resources in my subject area,,,,Getting work colleagues/managers to accept the use of open educational resources,,,Not having enough time to look for suitable resources,,Missing/needing the support of a tutor or instructor to help me work through open course materials,,,,Resources not being aligned with professional standards or regulation,,Comparable,Agree,Agree,Strongly agree,Strongly agree,Neither agree nor disagree,Agree,Neither agree nor disagree,Disagree,Agree,Neither agree nor disagree,"I am currently developing an open textbook in (and for) the course Ling 611 - Applied phonology, with four graduate students. Thusfar, this semester we have worked through the general structure of the book and should have reasonable drafts of 4 chapters (out of a potential 10 or 12) by the end of this semester. The book will be developed further in the next offering of Ling 611 this summer by 6~8 more students. The current content will serve as a point of departure that the new students review to  get an overview of the course area. They are then are given responsibilities for some further development of the core main chapters and then each produces an applied chapter focusing the framework of the book on a distinct learner population that they, themselves, have personal experience with. In Fall 2018 there will be one student doing the course as a directed study who will follow the same general process. After the fourth iteration of the course,  in Spring 2019, with 8~10 students, it may well be ready to go public in some limited form. We have about half a dozen content experts from other institutions who will be providing feedback initially to the students and then later, hopefully, they and their students will contribute unique content as well.  ",Agree,Strongly agree,Agree,Neither agree nor disagree,Agree,Agree,Agree,Strongly agree,Agree,Neither agree nor disagree,Agree,Strongly agree,"At this point in the semester, with about three weeks to go, all 4 students seem very enthusiastic about what they have learned and the quality of the research that they have done. Their outlines of the chapters look promising. We had the usual family emergencies, crashed computers and broken bones to contend with, along with just the evolution of the course as it emerged. It looks pretty good at the top level now and the overall conceptual framework seems solid. Will see how we land by the end of April. By the end of the summer, the 4 core chapters should be approaching textbook content and format so that we may be able to actually use them in Spring 2019 in place of about 50% of the currently required textbook ""load!"" "
110000669681,270042610,03/27/2018 02:44:46 PM,03/27/2018 03:23:18 PM,,,,,,Yes,55 to 64,Female,No,Yes,,,,"Part-time, Sessional, or Adjunct Faculty",,Teaching Faculty,,,,,,,,,No,,,,,,,,,,Langley,,,,,,,,,Education,,,,,,,,,,,,,,,,,,,,,,,,,,,Part-time face-to-face teaching,,Part-time distance/online teaching,,Part-time blended (face-to-face and distance/online) teaching,,16 to 20 years,,,Presented your work at research events (e.g conferences),,Published podcasts or other audio/video online,,,Shared resources in response to requests via mailing lists or email,,Published research or teaching presentations publicly online,"Linked online content when writing reports, papers, etc.",,,Of average importance,Very important,Of average importance,Very important,Of little importance,Very important,Not important at all,accuracy; reviewed; up-to-date,chapters that are not applicable to my student population,45.00,64.00,,,,Yes,talking with peers,Yes,No,No textbook available for my discipline/course,,,,,,,,I have used OER.,,,,,I have downloaded a resource from a repository,,,,,,,Elements of a course (module or unit),Videos,,,,,Lectures,,,,,,,,,To prepare for my teaching,To get new ideas and inspiration,,,,,To provide e-learning materials to online learners,,,To broaden the range of resources available to my learners,,To enhance my professional development,To stay up-to-date in a subject or topic area,,To engage my students more fully in a topic area,,,,,,,Finding suitable resources in my subject area,Finding resources of sufficiently high quality,Finding resources that are up-­to-­date,,,,,Not having enough time to look for suitable resources,,,,Not having enough time/opportunities to experiment with using open educational resources in the classroom,,Resources not being aligned with professional standards or regulation,,Comparable,Neither agree nor disagree,Neither agree nor disagree,Agree,Strongly agree,Neither agree nor disagree,Disagree,Neither agree nor disagree,Neither agree nor disagree,Agree,Neither agree nor disagree,,,,,,,,,,,,,,
110000669459,270042610,03/27/2018 02:40:58 PM,03/27/2018 03:11:05 PM,,,,,,Yes,55 to 64,Prefer not to say,No,No,,,Full-time Tenure-track Faculty,,,Teaching Faculty,Researcher,,,,,,,,No,,,,,,,,,,Langley,,,,,,,,"Economics, Business and Management",,,,,,,,,,,,,,,,,,,,,,,,,,,Full-time face-to-face teaching,,,,,,,More than 20 years,,,,,,,,Shared resources in response to requests via mailing lists or email,,,,,,Very important,Absolutely essential,Of average importance,Very important,Absolutely essential,Not important at all,Very important,"Ability to mark up, ability to flip real pages (easier than scrolling through an e-book)",Inability to carry more than one or a few at a time (i.e. I like to have hundreds of books on my phone or kindle in digital format),$900,$140,,,,Yes,Colleague told me,Yes,No,,,,,,,Have not investigated - doubtful my area adequately covered,I have not used or created open educational resources.,,,,,,,,,,I have not used OER,,,,,,,,,,,,,,,,,I have not used OER,,,,,,,,,,,,,,,,,,,I have not used OER,,,,,,,,,,,,,,,,,,Slightly worse,Disagree,Neither agree nor disagree,Strongly disagree,Agree,Neither agree nor disagree,Neither agree nor disagree,Disagree,Disagree,Neither agree nor disagree,Disagree,,Strongly disagree,Disagree,Neither agree nor disagree,Disagree,Disagree,Disagree,Neither agree nor disagree,Neither agree nor disagree,Strongly agree,Agree,Neither agree nor disagree,Agree,
110000668395,270042610,03/27/2018 01:07:21 PM,03/28/2018 11:06:55 AM,,,,,,Yes,55 to 64,Male,No,Yes,,"Full-time, Tenured Faculty",,,,Teaching Faculty,,,,,Program Director,,,,No,,,,,,,,,,Langley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Marriage and Family Therapy,Full-time face-to-face teaching,,,,,,,More than 20 years,,,,,Published podcasts or other audio/video online,,Deposited a resource into an open repository,Shared resources in response to requests via mailing lists or email,,,,Published a paper in an academic journal,,Very important,Of average importance,Of average importance,Of average importance,Very important,Very important,Very important,,bulk and cost,250,0,,,,No,,No,No,,,,,,No awareness of Open Textbooks,,I have not used or created open educational resources.,,,,,,,,,,,,,,Videos,,,,,,,,,,,,,I have not used OER,,,,,,,,,,,,,,,,,,,I have not used OER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Neither agree nor disagree,,,,,,,,,
110000666059,270042610,03/27/2018 10:18:39 AM,03/27/2018 10:26:38 AM,,,,,,Yes,45 to 54,Female,No,Yes,,,,"Part-time, Sessional, or Adjunct Faculty",,Teaching Faculty,,,,,,,,,No,,,,,,,,,,Home (distance faculty),,,,,,,,,,,,,,,,,,Leadership,,,,,,,,,,,,,,,,,,,,Part-time distance/online teaching,,,,7 to 10 years,,Maintained a professional blog or wiki,Presented your work at research events (e.g conferences),Presented your work at staff development events,,,Deposited a resource into an open repository,Shared resources in response to requests via mailing lists or email,,Published research or teaching presentations publicly online,,,,Of average importance,Very important,Very important,Very important,Of little importance,Of average importance,Of average importance,,,100.00,,,,,Yes,Colin,Yes,No,,,,,,,Didn't even think to check. Prefer authors who are in public sphere.,,,,I have created OER for study or teaching.,,I have added a resource to a repository,I have downloaded a resource from a repository,,,,,,,,Videos,Audio podcasts,Images,Infographics,,,Lesson plans,,,,,,,,,To get new ideas and inspiration,To supplement my existing lessons or coursework,As 'assets' (images or text extracts) within a classroom lesson,,,To provide e-learning materials to online learners,,To broaden the range of my teaching methods,,To make my teaching more culturally diverse or responsive,To enhance my professional development,,,To engage my students more fully in a topic area,,To interest hard-to-engage learners,,,,Knowing where to find resources,Finding suitable resources in my subject area,Finding resources of sufficiently high quality,,,,,,Not having enough time to look for suitable resources,,,,,,,,Comparable,Agree,Agree,Agree,Neither agree nor disagree,Strongly agree,Agree,Agree,Agree,Neither agree nor disagree,Strongly disagree,,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,
110000665433,270042610,03/27/2018 09:28:27 AM,03/27/2018 09:48:27 AM,,,,,,Yes,45 to 54,Male,No,Yes,,,,"Part-time, Sessional, or Adjunct Faculty",,Teaching Faculty,,,,,,,,,No,,,,,,,,,,Langley,,,,,,,,,,,,,,,,,Languages,,Linguistics,,,,,,,,,,,,,,,,Full-time face-to-face teaching,Part-time face-to-face teaching,,,Full-time blended (face-to-face and distance/online) teaching,,,7 to 10 years,,,Presented your work at research events (e.g conferences),Presented your work at staff development events,,,,Shared resources in response to requests via mailing lists or email,,Published research or teaching presentations publicly online,,Published a paper in an academic journal,,Very important,Very important,Of average importance,Of average importance,Of little importance,Of average importance,Very important,not too much content per page,lots of extra material that isn't useable in the classroom,$50-$75,,,,,Yes,"Just now, with the link provided above",No,No,,,,,,No awareness of Open Textbooks,,I have not used or created open educational resources.,,,,,,,,,,I have not used OER,,,,,,,,,,,,,,,,,I have not used OER,,,,,,,,,,,,,,,,,,,I have not used OER,,,,,,,,,,,,,,,,,,Slightly worse,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,"I have not used OER material, so I've checked 'Neither agree nor disagree' for all.",Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,I have not used OER so I've checked 'Neither agree nor disagree' throughout
110000664470,270042610,03/27/2018 08:17:44 AM,03/27/2018 08:25:47 AM,,,,,,Yes,35 to 44,Male,Yes,"If NO, please specify your first spoken language.",spanish,,,"Part-time, Sessional, or Adjunct Faculty",,Teaching Faculty,,,,,,,,,No,,,,,,,,,,Langley,,,,,,,,,,,,,,,,,,,,,Mathematics,,,,,,,,,,,,,,Full-time face-to-face teaching,,,,,,,4 to 6 years,,,,,,,,,,,,,None of these,Very important,Absolutely essential,Absolutely essential,Very important,Not important at all,Not important at all,Of little importance,,,$180,,,,,Yes,Emails from you,No,No,,Poor quality of open textbook,,,,,,I have not used or created open educational resources.,,,,,,,,,,I have not used OER,,,,,,,,,,,,,,,,,I have not used OER,,,,,,,,,,,,,,,,,,,I have not used OER,,,,,,,,,,,,,,,,,,Slightly worse,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,
110000661051,270042610,03/26/2018 08:21:49 PM,03/26/2018 08:26:48 PM,,,,,,Yes,25 to 34,Female,Yes,No,,,Full-time Tenure-track Faculty,,,Teaching Faculty,Researcher,,,,,,,,No,,,,,,,,,,Langley,,,,,,,,"Economics, Business and Management",,,,,,,,,,,,,,,,,,,,,,,,,,,Full-time face-to-face teaching,,,,Full-time blended (face-to-face and distance/online) teaching,,,4 to 6 years,Used Twitter or other social networking to share information about your teaching or research,,Presented your work at research events (e.g conferences),,,,,,,Published research or teaching presentations publicly online,"Linked online content when writing reports, papers, etc.",Published a paper in an academic journal,,Absolutely essential,Of average importance,Very important,Of average importance,Of average importance,Of little importance,Absolutely essential,,,100,150,,,,Yes,,No,No,No textbook available for my discipline/course,Poor quality of open textbook,"Lack of additional instructor resources (such as image gallery, test bank, or instructor manual)",,,,,I have not used or created open educational resources.,,,,,,,,,,I have not used OER,,,,,,,,,,,,,,,,,I have not used OER,,,,,,,,,,,,,,,,,,,I have not used OER,,,,,,,,,,,,,,,,,,Significantly worse,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,
110000660927,270042610,03/26/2018 08:01:55 PM,03/26/2018 08:07:40 PM,,,,,,Yes,45 to 54,Female,No,Yes,,"Full-time, Tenured Faculty",,,,,,,,,,,Dean,,No,,,,,,,,,,Langley,,,,,,,,,,,,,,,,,,,,,,,,Nursing,,,,,,,,,,,Full-time face-to-face teaching,,,,,,,More than 20 years,Used Twitter or other social networking to share information about your teaching or research,,Presented your work at research events (e.g conferences),Presented your work at staff development events,,,,,,,,Published a paper in an academic journal,,Absolutely essential,Absolutely essential,Absolutely essential,Of average importance,Of average importance,Of average importance,Not important at all,relevant (not just some chapters - ie. having to purchase a whole textbook for a couple of good chapters),I'm not fond of textbook powerpoints etc; prefer to develop my own,$75-$100,$75-$100,,,,No,n/a,,No,,,,,Lack of time to transition to new textbook,No awareness of Open Textbooks,,I have not used or created open educational resources.,,,,,,,,,,I have not used OER,,,,,,,,,,,,,,,,,I have not used OER,,,,,,,,,,,,,,,,,,,I have not used OER,,,,,,,,,,,,,,,,,,,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,,,,,,,,,,,,,,
110000660368,270042610,03/26/2018 06:41:56 PM,03/26/2018 06:54:38 PM,,,,,,Yes,55 to 64,Male,No,Yes,,,,,1/2 time tenured facultly,Teaching Faculty,,,,,,,,,No,,,,,,,,,,Other (please specify),Both LLC and distance,,,,,,,,,,,,History,,,,,,,,,,,,,,,,,,,,,Political Studies,,,,,,Part-time blended (face-to-face and distance/online) teaching,,More than 20 years,,,,,,,,Shared resources in response to requests via mailing lists or email,,,,,,Very important,Absolutely essential,Absolutely essential,Of average importance,Of average importance,Of little importance,Of little importance,,,$40,$0,,,,Yes,Colin Madland told me about them,No,Yes,,,,,,,,,I have used OER.,,,,,,,,,,Open textbooks,,,Videos,,,,,,,,,,,,,,,To get new ideas and inspiration,,,To give to learners as compulsory self-study materials,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,the textbooks that I use are good but could use some more editing for accuracy and to correct a few typo's,Comparable,Agree,,Agree,Neither agree nor disagree,Agree,Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Disagree,,Neither agree nor disagree,Neither agree nor disagree,Agree,Neither agree nor disagree,Neither agree nor disagree,Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Agree,,Neither agree nor disagree,
